Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Dewpoint Temperature [C](TimeStep),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),PERIMETER_ZN_1:People Occupant Count [](TimeStep),EMS:PerimeterZN1_Q_Sen [W](TimeStep),EMS:PerimeterZN1_Q_Lat [W](TimeStep),PERIMETER_ZN_1_WALL_WEST:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_1:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_2:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_3:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_4:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_5:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_6:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_EAST:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_NORTH:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_FLOOR:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_CEILING:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Mean Radiant Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Mean Air Dewpoint Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Air Humidity Ratio [](TimeStep),PERIMETER_ZN_1:Zone Air Relative Humidity [%](TimeStep),PERIMETER_ZN_1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FMU_PERIMETER_ZN_1_PH:Schedule Value [](TimeStep),FMU_PERIMETER_ZN_1_PF:Schedule Value [](TimeStep),PERIMETER_ZN_1 NODE1:System Node Temperature [C](TimeStep),PERIMETER_ZN_1 NODE1:System Node Mass Flow Rate [kg/s](TimeStep),PERIMETER_ZN_1 NODE1:System Node Humidity Ratio [kgWater/kgDryAir](TimeStep) 
 07/06  00:11:00,26.388333333333333,21.589999999999998,0.016829611125952348,74.91666666666666,0.0,0.0,0.0,28.76080061825276,29.82638335187924,27.021147144249427,27.021284068531544,27.021284068531146,27.021284068532169,27.021284068531487,27.021147151365143,28.727357350229238,28.727997924746729,29.946447203198138,29.80344425327247,29.696271332502893,27.37747137438694,30.317541264492016,0.024079212520918097,84.34567014491266,54.9,55.0,10.0,32.22222222222222,0.0,0.0,30.32011733558867,0.0,0.02409184764540634 
 07/06  00:12:00,26.36,21.58,0.016819054674041428,75.0,0.0,0.0,0.0,28.73655435141302,29.821494919664649,27.018123960933168,27.018258984456339,27.01825898445577,27.018258984455885,27.018258984456567,27.0181239679481,28.703015542525109,28.70172762823554,29.9449453778941,29.799332312261563,29.689294084022895,27.369715549521677,30.314851571765276,0.024066579988787589,84.32036673997529,54.9,55.0,10.0,32.22222222222222,0.0,0.0,30.317541264492016,0.0,0.024079212520918097 
 07/06  00:13:00,26.331666666666668,21.57,0.016808477553885656,75.08333333333334,0.0,0.0,0.0,28.715135467372698,29.81660933925234,27.015200923160536,27.015334055716097,27.015334055716438,27.01533405571695,27.015334055716268,27.015200930078778,28.681460288018184,28.67825137120897,29.94346725619555,29.79522314060097,29.682808212980576,27.361956884304008,30.312058939249899,0.024053950012447538,84.29554902836752,54.9,55.0,10.0,32.22222222222222,0.0,0.0,30.314851571765276,0.0,0.024066579988787589 
 07/06  00:14:00,26.30333333333333,21.559999999999996,0.016797880830596504,75.16666666666666,0.0,0.0,0.0,28.69667338024304,29.811730819853048,27.012429315905537,27.012560566221738,27.012560566221056,27.012560566221283,27.012560566220374,27.01242932272544,28.662827706838664,28.657789762642115,29.941932208428555,29.791121199464098,29.676725785936765,27.354195858974959,30.309175678871978,0.02404132255608508,84.27116125175303,54.9,55.0,10.0,32.22222222222222,0.0,0.0,30.312058939249899,0.0,0.024053950012447538 
 07/06  00:15:00,26.275,21.549999999999998,0.016787262655246647,75.25,0.0,0.0,0.0,28.681110701512496,29.806890521348,27.009741361572254,27.00987073880134,27.009870738801398,27.00987073880185,27.00987073880134,27.009741368294045,28.64706707087882,28.640344441888418,29.940423179277575,29.787058430840454,29.671175872559695,27.34643221172148,30.306214836520256,0.0240286975825126,84.24714311271664,54.9,55.0,10.0,32.22222222222222,0.0,0.0,30.309175678871978,0.0,0.02404132255608508 
 07/06  00:16:00,26.24666666666667,21.54,0.016776624092955797,75.33333333333334,0.0,0.0,0.0,28.668261115986227,29.802101697543539,27.007232003354717,27.00735951472484,27.007359514725523,27.007359514724216,27.007359514724955,27.00723200998067,28.63399820321426,28.62576994923712,29.93893908272395,29.783048575118977,29.66613587372342,27.338666154725009,30.30318957597199,0.024016075054285794,84.22342518109116,54.9,55.0,10.0,32.22222222222222,0.0,0.0,30.306214836520256,0.0,0.0240286975825126 
 07/06  00:17:00,26.21833333333333,21.53,0.016765966206948144,75.41666666666666,0.0,0.0,0.0,28.65788020240498,29.797372037384265,27.004874874070198,27.00500052719417,27.005000527194455,27.005000527195194,27.00500052719326,27.004874880599404,28.62338207943107,28.61384738084777,29.937478124826119,29.77909952358874,29.661567866268827,27.33089747216582,30.300112482989684,0.02400345493481335,84.19995190286208,54.9,55.0,10.0,32.22222222222222,0.0,0.0,30.30318957597199,0.0,0.024016075054285794 
 07/06  00:18:00,26.189999999999999,21.519999999999997,0.016755287150213545,75.5,0.0,0.0,0.0,28.649702756746235,29.792704957109988,27.002661199190244,27.002785001107897,27.002785001108806,27.00278500110801,27.002785001107726,27.00266120562452,28.614958095726526,28.60432494255633,29.936009659260834,29.775214810071014,29.65742210210726,27.323126069418714,30.296995104629386,0.023990837186086017,84.17666318029814,54.9,55.0,10.0,32.22222222222222,0.0,0.0,30.300112482989684,0.0,0.02400345493481335 
 07/06  00:19:00,26.16166666666667,21.509999999999999,0.016744587985990403,75.58333333333334,0.0,0.0,0.0,28.643465280460988,29.788102528303037,27.000573663422985,27.000695620939724,27.000695620940463,27.000695620940179,27.000695620940179,27.0005736697604,28.608466589993964,28.596943380709779,29.9345601087056,29.771396599907967,29.653659550972177,27.315351736741659,30.293847790627198,0.023978221769856226,84.15350817082164,54.9,55.0,10.0,32.22222222222222,0.0,0.0,30.296995104629386,0.0,0.023990837186086017 
 07/06  00:20:00,26.133333333333334,21.5,0.016733869775607234,75.66666666666667,0.0,0.0,0.0,28.638813523290563,29.783515003929595,26.96031781246279,26.96043203593763,26.960432035938199,26.96043203593746,26.960432035936493,26.960317818398097,28.60355646998271,28.59131326447994,29.933076825813254,29.767521464924945,29.649057768879304,27.307574788927274,30.29066374462565,0.023965608649187839,84.13051881160158,54.9,55.0,10.0,32.22222222222222,0.0,0.0,30.293847790627198,0.0,0.023978221769856226 
 07/06  00:21:00,26.105,21.490000000000003,0.016723130673997129,75.75,0.0,0.0,0.0,28.635674248068424,29.779016695453305,26.95758951855322,26.957702077291175,26.957702077291857,26.957702077291516,26.95770207729248,26.957589524401784,28.600157012411555,28.587404537840567,29.93165483328112,29.763785628622668,29.645869105880665,27.299795175737967,30.287456341968566,0.023952997785975664,84.10763970675657,54.9,55.0,10.0,32.22222222222222,0.0,0.0,30.29066374462565,0.0,0.023965608649187839 
 07/06  00:22:00,26.076666666666669,21.479999999999998,0.01671237174250815,75.83333333333333,0.0,0.0,0.0,28.633792086133359,29.774583284030155,26.954517376768196,26.954628203859387,26.95462820386024,26.95462820385916,26.95462820385933,26.954517382527969,28.59801488406162,28.58493478478832,29.9302445227389,29.76012210180113,29.64293048127495,27.29201298302419,30.284238634815485,0.023940389141888956,84.08479714094955,54.9,55.0,10.0,32.22222222222222,0.0,0.0,30.287456341968566,0.0,0.023952997785975664 
 07/06  00:23:00,26.048333333333333,21.470000000000004,0.016701594040562124,75.91666666666667,0.0,0.0,0.0,28.632976460549828,29.77021065908962,26.95153898181013,26.951648087406057,26.951648087406967,26.951648087406626,26.951648087406228,26.951538987479695,28.596941133314723,28.583698545624768,29.928845456580285,29.75652428499721,29.640218520632709,27.284227649130864,30.281019464914477,0.023927782679515995,84.0619496212001,54.9,55.0,10.0,32.22222222222222,0.0,0.0,30.284238634815485,0.0,0.023940389141888956 
 07/06  00:24:00,26.02,21.46,0.01669079572506312,76.0,0.0,0.0,0.0,28.63306296535804,29.765895924520856,26.948609103850914,26.948716491479673,26.94871649147956,26.9487164914799,26.948716491480469,26.948609109431687,28.596772622156079,28.583516986425157,29.92745608622106,29.75298807095557,29.637700799850177,27.276438930370288,30.277804598894197,0.02391517836019903,84.03907405596,54.9,55.0,10.0,32.22222222222222,0.0,0.0,30.281019464914477,0.0,0.023927782679515995 
 07/06  00:25:00,25.991666666666668,21.45,0.01667997785545842,76.08333333333334,0.0,0.0,0.0,28.633909364368095,29.761636483250237,26.945727742980354,26.94583341692305,26.94583341692345,26.945833416924189,26.945833416924928,26.9457277484712,28.59736811628522,28.584233720443739,29.926075094303437,29.74951032088597,29.63535027334207,27.268648306099594,30.274598204345766,0.02390257614527761,84.01614737633058,54.9,55.0,10.0,32.22222222222222,0.0,0.0,30.277804598894197,0.0,0.02391517836019903 
 07/06  00:26:00,25.96333333333333,21.439999999999999,0.016669141489253668,76.16666666666666,0.0,0.0,0.0,28.63539808751307,29.757435868548265,26.942888525467369,26.942992489912059,26.942992489912684,26.942992489912059,26.942992489912798,26.942888530869597,28.598610862970067,28.585716149388685,29.924721013791399,29.746094455166327,29.633179932693936,27.260854007804796,30.271403839267799,0.02388997599728468,83.99315571806729,54.9,55.0,10.0,32.22222222222222,0.0,0.0,30.274598204345766,0.0,0.02390257614527761 
 07/06  00:27:00,25.935000000000004,21.43,0.016658284785351267,76.25,0.0,0.0,0.0,28.63742048253896,29.753287990923078,26.940104904470674,26.940207163391848,26.94020716339162,26.94020716339196,26.940207163391905,26.940104909784794,28.60039287588094,28.58784350416486,29.92337319135736,29.742734178124406,29.631133661772119,27.25305716640428,30.268224537489723,0.023877377877704704,83.97008063936944,54.9,55.0,10.0,32.22222222222222,0.0,0.0,30.271403839267799,0.0,0.02388997599728468 
 07/06  00:28:00,25.906666666666668,21.42,0.016647408801287314,76.33333333333334,0.0,0.0,0.0,28.639885255132265,29.749190197014867,26.937350015391759,26.937450572778404,26.937450572778859,26.937450572778177,26.937450572777779,26.937350020617033,28.60262336833739,28.590512585586809,29.922030743464206,29.739426744870057,29.62919324859447,27.245257735214815,30.26506277725656,0.023864781748131948,83.9469083039378,54.9,55.0,10.0,32.22222222222222,0.0,0.0,30.268224537489723,0.0,0.023877377877704704 
 07/06  00:29:00,25.87833333333333,21.409999999999998,0.016636514592641817,76.41666666666666,0.0,0.0,0.0,28.642714326758325,29.745140275099183,26.934621080770854,26.934719940400897,26.934719940401807,26.934719940401295,26.93471994040044,26.934621085908476,28.605224608767207,28.59363436822997,29.92069291080717,29.736169921439079,29.627343223856156,27.237454459538353,30.26192055037997,0.023852187571423417,83.92363406473527,54.9,55.0,10.0,32.22222222222222,0.0,0.0,30.26506277725656,0.0,0.023864781748131948 
 07/06  00:30:00,25.85,21.4,0.016625600320341335,76.5,0.0,0.0,0.0,28.64584127012894,29.741136779250735,26.931913370849544,26.932010536352267,26.93201053635255,26.932010536352153,26.932010536353006,26.931913375899059,28.60813036599287,28.597132573341953,29.91938056290942,29.732962275680966,29.625574996534227,27.229648461470395,30.258799464496673,0.02383959530944497,83.90024869200592,54.9,55.0,10.0,32.22222222222222,0.0,0.0,30.26192055037997,0.0,0.023852187571423417 
 07/06  00:31:00,25.821666666666667,21.39,0.016614667040002266,76.58333333333334,0.0,0.0,0.0,28.649208585063567,29.737177615577524,26.929224676476794,26.92932015132328,26.929320151324079,26.929320151323169,26.92932015132328,26.92922468143871,28.61128320132526,28.600940478296697,29.91807158079346,29.729801715911085,29.623872356324794,27.221839621858938,30.25570079251767,0.02382700492422154,83.876742966229,54.9,55.0,10.0,32.22222222222222,0.0,0.0,30.258799464496673,0.0,0.02383959530944497 
 07/06  00:32:00,25.793333333333334,21.380000000000004,0.016603715805268594,76.66666666666666,0.0,0.0,0.0,28.652774801727426,29.733269768009089,26.926549877295657,26.92664366482029,26.92664366481995,26.926643664820177,26.926643664820234,26.92654988216941,28.61464164864153,28.60500595055102,29.916769138032337,29.726695459863039,29.6222765033832,27.214028285517668,30.252625799920744,0.02381441637907619,83.85311226403032,54.9,55.0,10.0,32.22222222222222,0.0,0.0,30.25570079251767,0.0,0.02382700492422154 
 07/06  00:33:00,25.765,21.37,0.016592744779118045,76.75,0.0,0.0,0.0,28.65649371160918,29.729406144078579,26.923914267756119,26.92400637102861,26.924006371029578,26.924006371030374,26.92400637102878,26.92391427254279,28.618159538581616,28.60927663170258,29.91546927137238,29.72363632379408,29.620729201326744,27.206213190033826,30.2495755089681,0.023801829636368865,83.82935654470905,54.9,55.0,10.0,32.22222222222222,0.0,0.0,30.252625799920744,0.0,0.02381441637907619 
 07/06  00:34:00,25.736666666666666,21.36,0.016581755015236889,76.83333333333334,0.0,0.0,0.0,28.66032938538648,29.72558503828194,26.92128492198208,26.921375344117167,26.92137534411711,26.921375344117224,26.921375344117508,26.92128492668064,28.62180098399396,28.613710182521179,29.914192792746105,29.720622596224037,29.619227279226036,27.198394894344298,30.24655060312383,0.023789244658641255,83.80546203011862,54.9,55.0,10.0,32.22222222222222,0.0,0.0,30.2495755089681,0.0,0.023801829636368865 
 07/06  00:35:00,25.708333333333333,21.35,0.016570747565324254,76.91666666666667,0.0,0.0,0.0,28.664251097284216,29.72180443430748,26.91866456742156,26.91875331133383,26.918753311333718,26.918753311333718,26.91875331133349,26.91866457203389,28.625535236846706,28.618269863924128,29.912918135794326,29.717652284827005,29.617759714658179,27.190573812448588,30.24355149234072,0.023776661409759857,83.78143785314797,54.9,55.0,10.0,32.22222222222222,0.0,0.0,30.24655060312383,0.0,0.023789244658641255 
 07/06  00:36:00,25.68,21.34,0.016559720594435138,77.0,0.0,0.0,0.0,28.668233062085237,29.718062833991593,26.916049336430036,26.916136404931537,26.9161364049304,26.916136404931593,26.91613640493142,26.9160493409546,28.629336398831908,28.622924595371069,29.911645050619769,29.714723928333208,29.61632089146078,27.182749465181609,30.240578392461438,0.023764079852660205,83.75727940316148,54.9,55.0,10.0,32.22222222222222,0.0,0.0,30.24355149234072,0.0,0.023776661409759857 
 07/06  00:37:00,25.651666666666669,21.33,0.016548676115413328,77.08333333333333,0.0,0.0,0.0,28.67225346193184,29.71435892912683,26.913437905212164,26.913523300995224,26.91352330099494,26.913523300995565,26.913523300994485,26.913437909648964,28.6331824587495,28.62764792506121,29.910373300867297,29.711836264043467,29.614906075923046,27.174921480572487,30.23763138249585,0.023751499951411724,83.73298207881655,54.9,55.0,10.0,32.22222222222222,0.0,0.0,30.240578392461438,0.0,0.023764079852660205 
 07/06  00:38:00,25.623333333333336,21.32,0.01653761229471256,77.16666666666667,0.0,0.0,0.0,28.67630085948181,29.71069965893801,26.910828994903114,26.91091272054996,26.91091272055081,26.910912720550074,26.910912720550074,26.910828999254478,28.63706172897891,28.63242249224377,29.909125330492576,29.708996484801437,29.613560898863026,27.167090692626858,30.234710705588414,0.023738921669233916,83.70854585604862,54.9,55.0,10.0,32.22222222222222,0.0,0.0,30.23763138249585,0.0,0.023751499951411724 
 07/06  00:39:00,25.595,21.310000000000004,0.016526530182781854,77.25,0.0,0.0,0.0,28.6803553606936,29.70707870904699,26.908247605931139,26.9083296638334,26.908329663833116,26.908329663833457,26.908329663833855,26.908247610196044,28.64095403582254,28.637226081801225,29.907878387149215,29.706198210147737,29.61223372577951,27.159256245742957,30.231816523096918,0.023726344969638197,83.68397528581188,54.9,55.0,10.0,32.22222222222222,0.0,0.0,30.234710705588414,0.0,0.023738921669233916 
 07/06  00:40:00,25.566666666666664,21.3,0.01651543082805814,77.33333333333333,0.0,0.0,0.0,28.684400743299145,29.70349224907645,26.9056646515279,26.90574504410131,26.905745044101424,26.905745044101196,26.90574504410074,26.90566465570589,28.64484287133025,28.642039595179189,29.906631348126223,29.703437675333907,29.61091834323985,27.151418987177764,30.228948765733806,0.023713769817517526,83.65926577512987,54.9,55.0,10.0,32.22222222222222,0.0,0.0,30.231816523096918,0.0,0.023726344969638197 
 07/06  00:41:00,25.538333333333335,21.29,0.016504312399115124,77.41666666666667,0.0,0.0,0.0,28.688428222650697,29.699942320363829,26.903081016823877,26.90315974635041,26.903159746351095,26.903159746351208,26.903159746350469,26.90308102091467,28.64871917645627,28.64685151591581,29.90538596586558,29.700716900825353,29.609616977110894,27.143577846660216,30.226107222748888,0.02370119617686138,83.63442187534051,54.9,55.0,10.0,32.22222222222222,0.0,0.0,30.228948765733806,0.0,0.023713769817517526 
 07/06  00:42:00,25.51,21.28,0.01649317594444727,77.5,0.0,0.0,0.0,28.692427146587748,29.69642705583128,26.90049813297975,26.900575201648338,26.900575201648338,26.900575201648679,26.900575201647486,26.900498136984426,28.652572042105989,28.651648873485099,29.904158901396277,29.698034191192524,29.608328991405665,27.13573394155156,30.223291621137059,0.023688624011879615,83.60943899490235,54.9,55.0,10.0,32.22222222222222,0.0,0.0,30.226107222748888,0.0,0.02370119617686138 
 07/06  00:43:00,25.48166666666667,21.27,0.0164820225105213,77.58333333333333,0.0,0.0,0.0,28.696388670328508,29.69294506502312,26.897915515322553,26.897990925236969,26.897990925237026,26.89799092523708,26.89799092523674,26.89791551924202,28.656392384283138,28.65642050475463,29.902932308006844,29.69538820534388,29.60704839524244,27.127885808795499,30.220501636810256,0.023676053288131318,83.58432625754313,54.9,55.0,10.0,32.22222222222222,0.0,0.0,30.223291621137059,0.0,0.023688624011879615 
 07/06  00:44:00,25.453333333333334,21.26,0.016470850268057385,77.66666666666667,0.0,0.0,0.0,28.700311137585837,29.68950177127544,26.895331379641335,26.89540513282566,26.89540513282526,26.89540513282509,26.895405132825773,26.895331383473036,28.66017832270183,28.661160973413126,29.901708826378287,29.692784546766626,29.605810947868233,27.12003503665011,30.217737107679164,0.023663483970264518,83.55907907315032,54.9,55.0,10.0,32.22222222222222,0.0,0.0,30.220501636810256,0.0,0.023676053288131318 
 07/06  00:45:00,25.425,21.25,0.016459660263585343,77.75,0.0,0.0,0.0,28.70418506373345,29.68609199499862,26.892765672729128,26.8928377710763,26.892837771076417,26.892837771075734,26.892837771075734,26.892765676476189,28.663920165739957,28.665860010534776,29.90048569821461,29.69021795777081,29.6045785916543,27.112180891336157,30.21499783905775,0.023650916023144638,83.53369742382391,54.9,55.0,10.0,32.22222222222222,0.0,0.0,30.217737107679164,0.0,0.023663483970264518 
 07/06  00:46:00,25.39666666666667,21.240000000000003,0.01644845354159361,77.83333333333333,0.0,0.0,0.0,28.70800504455453,29.682714701323737,26.890196226421268,26.890266671822418,26.890266671822645,26.89026667182253,26.89026667182293,26.890196230081416,28.66761231987506,28.670510741402834,29.89927830391366,29.687687399931958,29.60335303442869,27.104322912071355,30.21228351375132,0.023638349412983457,83.50818586129769,54.9,55.0,10.0,32.22222222222222,0.0,0.0,30.21499783905775,0.0,0.023650916023144638 
 07/06  00:47:00,25.368333333333334,21.230000000000005,0.016437228274973228,77.91666666666667,0.0,0.0,0.0,28.711766318683215,29.67936853929376,26.88762606578149,26.88769486003156,26.887694860030935,26.88769486003116,26.887694860031048,26.887626069356544,28.671249852951307,28.675106825491655,29.898071112704259,29.685191537664445,29.602129629442034,27.09646199876804,30.209593721785443,0.023625784105087038,83.48254892959158,54.9,55.0,10.0,32.22222222222222,0.0,0.0,30.21228351375132,0.0,0.023638349412983457 
