Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Dewpoint Temperature [C](TimeStep),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),PERIMETER_ZN_1:People Occupant Count [](TimeStep),EMS:PerimeterZN1_Q_Sen [W](TimeStep),EMS:PerimeterZN1_Q_Lat [W](TimeStep),PERIMETER_ZN_1_WALL_WEST:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_1:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_2:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_3:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_4:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_5:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_6:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_EAST:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_NORTH:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_FLOOR:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_CEILING:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Mean Radiant Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Mean Air Dewpoint Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Air Humidity Ratio [](TimeStep),PERIMETER_ZN_1:Zone Air Relative Humidity [%](TimeStep),PERIMETER_ZN_1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FMU_PERIMETER_ZN_1_PH:Schedule Value [](TimeStep),FMU_PERIMETER_ZN_1_PF:Schedule Value [](TimeStep),PERIMETER_ZN_1 NODE1:System Node Temperature [C](TimeStep),PERIMETER_ZN_1 NODE1:System Node Mass Flow Rate [kg/s](TimeStep),PERIMETER_ZN_1 NODE1:System Node Humidity Ratio [kgWater/kgDryAir](TimeStep) 
 07/06  00:19:00,26.16166666666667,21.509999999999999,0.016744587985990403,75.58333333333334,0.0,0.0,0.0,28.87211453951419,29.800837304961687,27.018358717735965,27.018480572611453,27.018480572611908,27.018480572612817,27.018480572611737,27.018358724066617,28.83849588045227,28.849749441344956,29.93810433790903,29.78450273526295,29.702130578943455,27.31535113655489,30.30072355888343,0.023978220529375418,84.12036766511031,54.9,55.0,23.14723686393179,28.14723686393179,0.0,0.0,30.302923359606568,0.0,0.023990836209595094 
 07/06  00:20:00,26.133333333333334,21.5,0.016733869775607234,75.66666666666667,0.0,0.0,0.0,28.874764411795196,29.79736838488707,26.978029915636627,26.978144047386424,26.97814404738665,26.978144047385059,26.978144047385969,26.978029921567669,28.841004618121617,28.852738613035688,29.93691449861712,29.781773078093975,29.69954733031137,27.307573879540646,30.29851861214928,0.023965607105184234,84.09267254093769,54.9,55.0,23.14723686393179,28.14723686393179,0.0,0.0,30.30072355888343,0.0,0.023978220529375418 
 07/06  00:21:00,26.105,21.490000000000003,0.016723130673997129,75.75,0.0,0.0,0.0,28.877498620343088,29.793877913815597,26.976229387049217,26.976341851472968,26.97634185147308,26.976341851473764,26.976341851473479,26.97622939289323,28.84358522408099,28.855857442367669,29.935735953003325,29.779074678587756,29.698089541001968,27.29979364736877,30.296314535662835,0.02395299589784262,84.0649661362214,54.9,55.0,23.14723686393179,28.14723686393179,0.0,0.0,30.29851861214928,0.0,0.023965607105184234 
 07/06  00:22:00,26.076666666666669,21.479999999999998,0.01671237174250815,75.83333333333333,0.0,0.0,0.0,28.880342180833716,29.79048302044801,26.973857158533407,26.973967891363146,26.973967891362919,26.973967891362294,26.97396789136303,26.973857164287666,28.84626461694515,28.85908072751887,29.934601321507047,29.776478206523394,29.696689271787326,27.29201112131862,30.294118102631449,0.02394038686823169,84.03721618962669,54.9,55.0,23.14723686393179,28.14723686393179,0.0,0.0,30.296314535662835,0.0,0.02395299589784262 
 07/06  00:23:00,26.048333333333333,21.470000000000004,0.016701594040562124,75.91666666666667,0.0,0.0,0.0,28.88320177365085,29.78710586446006,26.971532178104384,26.971641189171124,26.971641189170556,26.971641189171124,26.97164118917084,26.97153218376917,28.848951069261717,28.862328874405298,29.93345695364638,29.77390374862951,29.695292082005428,27.284225013843935,30.291932603354029,0.02392777997839977,84.00940884043064,54.9,55.0,23.14723686393179,28.14723686393179,0.0,0.0,30.294118102631449,0.0,0.02394038686823169 
 07/06  00:24:00,26.02,21.46,0.01669079572506312,76.0,0.0,0.0,0.0,28.88605884983942,29.783756474406755,26.96917544033022,26.969282733662966,26.96928273366285,26.969282733663648,26.969282733662625,26.969175445905763,28.851627590070604,28.865579787444895,29.932313097059305,29.771360283678573,29.69390411749184,27.276437123455457,30.289758861774698,0.023915175189367339,83.98153482941525,54.9,55.0,23.14723686393179,28.14723686393179,0.0,0.0,30.291932603354029,0.0,0.02392777997839977 
 07/06  00:25:00,25.991666666666668,21.45,0.01667997785545842,76.08333333333334,0.0,0.0,0.0,28.888894082987166,29.780433688711278,26.96680557772561,26.96691115782062,26.966911157821018,26.96691115782096,26.966911157821188,26.966805583211455,28.85427626688042,28.86881307262564,29.93116960755057,29.768846181145915,29.692522010905145,27.268645825140287,30.287596740872468,0.02390257246234346,83.95359866823688,54.9,55.0,23.14723686393179,28.14723686393179,0.0,0.0,30.289758861774698,0.0,0.023915175189367339 
 07/06  00:26:00,25.96333333333333,21.439999999999999,0.016669141489253668,76.16666666666666,0.0,0.0,0.0,28.891696148215599,29.77714037352193,26.96442270340492,26.964526574661705,26.964526574661705,26.96452657466193,26.964526574661705,26.96442270880209,28.85688705715155,28.872015560918635,29.930042051135414,29.766364228232594,29.69116822632214,27.26085133986685,30.285446041649164,0.02388997175989755,83.92560486739372,54.9,55.0,23.14723686393179,28.14723686393179,0.0,0.0,30.287596740872468,0.0,0.02390257246234346 
 07/06  00:27:00,25.935000000000004,21.43,0.016658284785351267,76.25,0.0,0.0,0.0,28.894451939151556,29.7738728822109,26.96204106443463,26.9621432310272,26.962143231026745,26.96214323102697,26.9621432310272,26.962041069743465,28.85944800642862,28.875174165185883,29.92891465923088,29.76391061018107,29.689816039712825,27.25305358913647,30.283306591826418,0.023877373043694206,83.89754417867506,54.9,55.0,23.14723686393179,28.14723686393179,0.0,0.0,30.285446041649164,0.0,0.02388997175989755 
 07/06  00:28:00,25.906666666666668,21.42,0.016647408801287314,76.33333333333334,0.0,0.0,0.0,28.89713267400968,29.770605516349297,26.959646486098678,26.95974695213863,26.959746952137949,26.959746952138234,26.959746952137949,26.959646491319746,28.861931318449608,28.878264882936017,29.927777001576584,29.761459687394145,29.688443361302747,27.24525324058204,30.28117805001113,0.023864776275632217,83.86942569368149,54.9,55.0,23.14723686393179,28.14723686393179,0.0,0.0,30.283306591826418,0.0,0.023877373043694206 
 07/06  00:29:00,25.87833333333333,21.409999999999998,0.016636514592641817,76.41666666666666,0.0,0.0,0.0,28.899764320540215,29.76737739198593,26.95723281002813,26.957331579438404,26.957331579438688,26.957331579439257,26.957331579438688,26.957232815159615,28.864363953477115,28.881304531065039,29.926649387325189,29.759050624509734,29.687083896621347,27.23745077772372,30.27906012803997,0.023852181418977184,83.84124933626093,54.9,55.0,23.14723686393179,28.14723686393179,0.0,0.0,30.28117805001113,0.0,0.023864776275632217 
 07/06  00:30:00,25.85,21.4,0.016625600320341335,76.5,0.0,0.0,0.0,28.90233320842328,29.76417432103915,26.954814875643309,26.954911952099338,26.95491195209837,26.954911952099566,26.954911952098315,26.954814880687878,28.866733028812857,28.8842818831611,29.92553109110812,29.756669313505179,29.68572453211862,27.229643988751556,30.276952591207267,0.023839588436088033,83.81301502722018,54.9,55.0,23.14723686393179,28.14723686393179,0.0,0.0,30.27906012803997,0.0,0.023852181418977184 
 07/06  00:31:00,25.821666666666667,21.39,0.016614667040002266,76.58333333333334,0.0,0.0,0.0,28.904835396321933,29.76099431764116,26.952385987592949,26.95248137465296,26.95248137465478,26.95248137465387,26.952481374654327,26.952385992550604,28.86903531243419,28.887193018265199,29.92441265238827,29.75431382687899,29.68436187229333,27.221834711430817,30.274855183303637,0.023826997289551394,83.78472268816077,54.9,55.0,23.14723686393179,28.14723686393179,0.0,0.0,30.276952591207267,0.0,0.023839588436088033 
 07/06  00:32:00,25.793333333333334,21.380000000000004,0.016603715805268594,76.66666666666666,0.0,0.0,0.0,28.907272506658118,29.75784050554966,26.949946227069746,26.950039928122579,26.950039928123375,26.950039928123034,26.95003992812292,26.94994623193884,28.87127304855738,28.890038303061265,29.923295837620999,29.751987424079855,29.68302039092736,27.214022344733679,30.2727677538746,0.023814407943311599,83.75637682124939,54.9,55.0,23.14723686393179,28.14723686393179,0.0,0.0,30.274855183303637,0.0,0.023826997289551394 
 07/06  00:33:00,25.765,21.37,0.016592744779118045,76.75,0.0,0.0,0.0,28.909641216380579,29.754709290521374,26.947509544688445,26.947601562914259,26.947601562914487,26.94760156291477,26.947601562914714,26.947509549469659,28.873443458785564,28.892814918031147,29.92217888110709,29.74968647989807,29.681675188945346,27.206206358513766,30.2706901352084,0.023801820360401135,83.72797277076043,54.9,55.0,23.14723686393179,28.14723686393179,0.0,0.0,30.2727677538746,0.0,0.023814407943311599 
 07/06  00:34:00,25.736666666666666,21.36,0.016581755015236889,76.83333333333334,0.0,0.0,0.0,28.911940761066928,29.751599772351307,26.945061214538897,26.94515155305828,26.94515155305794,26.94515155305737,26.945151553058169,26.945061219233709,28.875546254638075,28.89552204397525,29.921070315915317,29.747410105670875,29.680327588327829,27.198387847382685,30.268622087428079,0.023789234504075993,83.6995196065834,54.9,55.0,23.14723686393179,28.14723686393179,0.0,0.0,30.2706901352084,0.0,0.023801820360401135 
 07/06  00:35:00,25.708333333333333,21.35,0.016570747565324254,76.91666666666667,0.0,0.0,0.0,28.914170814363446,29.74851101493506,26.94260370292261,26.942692364686196,26.942692364686879,26.94269236468665,26.94269236468631,26.94260370752943,28.877581525575189,28.89815914638588,29.91996154376948,29.74515739567492,29.678975468364784,27.190566363885805,30.266563322524108,0.02377665033894902,83.67101267688887,54.9,55.0,23.14723686393179,28.14723686393179,0.0,0.0,30.268622087428079,0.0,0.023789234504075993 
 07/06  00:36:00,25.68,21.34,0.016559720594435138,77.0,0.0,0.0,0.0,28.916331583620637,29.74544233513395,26.940136401733868,26.940223389576319,26.940223389576773,26.94022338957666,26.940223389576546,26.940136406254568,28.879549839313606,28.900726242321217,29.918852564713054,29.74292770378703,29.6776186158347,27.182741008532095,30.264513533593818,0.02376406782872561,83.64245190271926,54.9,55.0,23.14723686393179,28.14723686393179,0.0,0.0,30.266563322524108,0.0,0.02377665033894902 
 07/06  00:37:00,25.651666666666669,21.33,0.016548676115413328,77.08333333333333,0.0,0.0,0.0,28.918423627704756,29.742393150769389,26.937659661109366,26.937744977738477,26.93774497773859,26.937744977738647,26.93774497773859,26.937659665542357,28.88145206261129,28.903223720898663,29.91774337257813,29.740720488910044,29.676256938716784,27.174912007550878,30.262472412757249,0.023751486938261944,83.61384177753149,54.9,55.0,23.14723686393179,28.14723686393179,0.0,0.0,30.264513533593818,0.0,0.02376406782872561 
 07/06  00:38:00,25.623333333333336,21.32,0.01653761229471256,77.16666666666667,0.0,0.0,0.0,28.920450809827629,29.739366428484148,26.93517376251998,26.93525741053196,26.935257410533155,26.935257410532928,26.935257410533099,26.93517376686748,28.883292316924348,28.90565447182306,29.91664224061181,29.738538847618913,29.67491160403114,27.167080249509295,30.26043977220895,0.023738907631579346,83.5851867859835,54.9,55.0,23.14723686393179,28.14723686393179,0.0,0.0,30.262472412757249,0.0,0.023751486938261944 
 07/06  00:39:00,25.595,21.310000000000004,0.016526530182781854,77.25,0.0,0.0,0.0,28.9224123701267,29.736359454750298,26.93269016805243,26.93277214990053,26.93277214990104,26.93277214990144,26.932772149901099,26.932690172313188,28.885070056685107,28.908018146297839,29.91554092446211,29.73638005882152,29.673562108346375,27.159246001505314,30.258415433700603,0.02372632987300421,83.55647771124829,54.9,55.0,23.14723686393179,28.14723686393179,0.0,0.0,30.26043977220895,0.0,0.023738907631579346 
 07/06  00:40:00,25.566666666666664,21.3,0.01651543082805814,77.33333333333333,0.0,0.0,0.0,28.9243071437171,29.733369404227287,26.93019710031649,26.930277418400978,26.93027741840092,26.93027741840001,26.930277418400466,26.930197104489936,28.88678429457571,28.910313567736109,29.91443845196082,29.73424138997514,29.672205438358245,27.151407687560455,30.25639914937639,0.023713753628253174,83.52772817322705,54.9,55.0,23.14723686393179,28.14723686393179,0.0,0.0,30.258415433700603,0.0,0.02372632987300421 
 07/06  00:41:00,25.538333333333335,21.29,0.016504312399115124,77.41666666666667,0.0,0.0,0.0,28.926139314128649,29.730399085972665,26.92769477204945,26.927773428660715,26.92777342866009,26.92777342866077,26.92777342865986,26.92769477613672,28.88843936170235,28.912544895646364,29.913336730545198,29.732125615635267,29.67084693685948,27.143565738692887,30.25439065420607,0.02370117886214249,83.49892895823408,54.9,55.0,23.14723686393179,28.14723686393179,0.0,0.0,30.25639914937639,0.0,0.023713753628253174 
 07/06  00:42:00,25.51,21.28,0.01649317594444727,77.5,0.0,0.0,0.0,28.927909257970069,29.72744700765326,26.925185930810416,26.925262928140456,26.92526292814,26.925262928140456,26.925262928139604,26.92518593481236,28.890035754970609,28.914712509203626,29.9122405360066,29.730031402394176,29.66948561024062,27.135721331998405,30.252389691350055,0.023688605539707847,83.47008454832413,54.9,55.0,23.14723686393179,28.14723686393179,0.0,0.0,30.25439065420607,0.0,0.02370117886214249 
 07/06  00:43:00,25.48166666666667,21.27,0.0164820225105213,77.58333333333333,0.0,0.0,0.0,28.929618075471124,29.724512553234484,26.922669913468725,26.922745253622453,26.922745253622794,26.922745253623249,26.922745253622396,26.922669917383986,28.891574668292756,28.916817451326037,29.911144150538424,29.727958178580545,29.668120240680059,27.12787269637856,30.25039600810166,0.02367603362733042,83.44119486459845,54.9,55.0,23.14723686393179,28.14723686393179,0.0,0.0,30.252389691350055,0.0,0.023688605539707847 
 07/06  00:44:00,25.453333333333334,21.26,0.016470850268057385,77.66666666666667,0.0,0.0,0.0,28.931269383735594,29.721597951847018,26.920146666490838,26.920220351494835,26.920220351494949,26.92022035149472,26.92022035149455,26.9201466703189,28.89305978511595,28.91886259501287,29.91004871317255,29.725908249032018,29.66676655565817,27.120020733899666,30.248409440933498,0.02366346309047692,83.41226438300422,54.9,55.0,23.14723686393179,28.14723686393179,0.0,0.0,30.25039600810166,0.0,0.02367603362733042 
 07/06  00:45:00,25.425,21.25,0.016459660263585343,77.75,0.0,0.0,0.0,28.932863099441428,29.718701026978818,26.917624900326588,26.917696932103696,26.917696932104265,26.91769693210381,26.917696932103355,26.917624904070807,28.89449106691322,28.920848293623768,29.908953113405756,29.723879404183376,29.665409473317426,27.112165113844953,30.246429832888084,0.023650893894828177,83.38329301768769,54.9,55.0,23.14723686393179,28.14723686393179,0.0,0.0,30.248409440933498,0.0,0.02366346309047692 
 07/06  00:46:00,25.39666666666667,21.240000000000003,0.01644845354159361,77.83333333333333,0.0,0.0,0.0,28.934400396539006,29.715821289712296,26.915095809206833,26.915166189634534,26.915166189634648,26.9151661896351,26.9151661896355,26.91509581286482,28.895869724682716,28.92277580628915,29.907862045484124,29.721871154746958,29.664049996704397,27.104307209265003,30.244456992783314,0.02363832600740612,83.35428068731787,54.9,55.0,23.14723686393179,28.14723686393179,0.0,0.0,30.246429832888084,0.0,0.023650893894828177 
