Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Dewpoint Temperature [C](TimeStep),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),PERIMETER_ZN_1:People Occupant Count [](TimeStep),EMS:PerimeterZN1_Q_Sen [W](TimeStep),EMS:PerimeterZN1_Q_Lat [W](TimeStep),PERIMETER_ZN_1_WALL_WEST:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_1:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_2:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_3:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_4:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_5:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_SOUTH_WINDOW_6:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_EAST:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_WALL_NORTH:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_FLOOR:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1_CEILING:Surface Inside Face Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Mean Radiant Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Mean Air Dewpoint Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Air Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Air Humidity Ratio [](TimeStep),PERIMETER_ZN_1:Zone Air Relative Humidity [%](TimeStep),PERIMETER_ZN_1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),PERIMETER_ZN_1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),PERIMETER_ZN_2:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),FMU_PERIMETER_ZN_1_PH:Schedule Value [](TimeStep),FMU_PERIMETER_ZN_1_PF:Schedule Value [](TimeStep),PERIMETER_ZN_1 NODE1:System Node Temperature [C](TimeStep),PERIMETER_ZN_1 NODE1:System Node Mass Flow Rate [kg/s](TimeStep),PERIMETER_ZN_1 NODE1:System Node Humidity Ratio [kgWater/kgDryAir](TimeStep) 
 07/06  00:11:00,26.388333333333333,21.589999999999998,0.016829611125952348,74.91666666666666,0.0,0.0,0.0,28.92852283289211,29.872773924254895,27.05192926565161,27.05206589413683,27.052065894136946,27.05206589413558,27.0520658941349,27.051929272751864,28.89518746343338,28.90370275144808,29.999358154630995,29.851549650302489,29.766060442201213,27.780012399262487,30.361491046075629,0.02467532944906701,86.13705878833288,54.9,55.0,20.0,26.0,0.0,0.0,30.36360723636998,0.0,0.02468901891956668 
 07/06  00:12:00,26.36,21.58,0.016819054674041428,75.0,0.0,0.0,0.0,28.927313836888748,29.86909223640084,27.05077836018171,27.050913086787149,27.050913086788456,27.050913086789025,27.05091308678709,27.050778367182944,28.894047638474903,28.902767441761158,29.998159344823688,29.84867844815647,29.76385660600229,27.771746592245319,30.359367620839494,0.024661644324428718,86.10597164444985,54.9,55.0,20.0,26.0,0.0,0.0,30.361491046075629,0.0,0.02467532944906701 
 07/06  00:13:00,26.331666666666668,21.57,0.016808477553885656,75.08333333333334,0.0,0.0,0.0,28.926181875835593,29.865428303922525,27.049607622382497,27.04974045805409,27.049740458053976,27.04974045805352,27.049740458054147,27.049607629284993,28.892986682602545,28.90190975524247,29.99696140914451,29.845824570208053,29.761671573335247,27.763479484036247,30.35723753571659,0.024647963501963738,86.07492124334948,54.9,55.0,20.0,26.0,0.0,0.0,30.359367620839494,0.0,0.024661644324428718 
 07/06  00:14:00,26.30333333333333,21.559999999999996,0.016797880830596504,75.16666666666666,0.0,0.0,0.0,28.925109667957114,29.86178379861651,27.04841692535399,27.048547880249886,27.04854788024869,27.048547880249886,27.048547880249317,27.048416932158433,28.891987070357449,28.901111500792458,29.99576672586006,29.84298987075578,29.759515194191139,27.755209061537685,30.35510133712435,0.024634286939176677,86.04389801195072,54.9,55.0,20.0,26.0,0.0,0.0,30.35723753571659,0.0,0.024647963501963738 
 07/06  00:15:00,26.275,21.549999999999998,0.016787262655246647,75.25,0.0,0.0,0.0,28.924080299727789,29.858156719260099,27.047214651051435,27.04734373454852,27.0473437345496,27.047343734549146,27.047343734550056,27.047214657761175,28.891031601249975,28.90035583320199,29.994572625095015,29.84017246530458,29.757371561331998,27.746937733511385,30.352959488443767,0.024620614592744205,86.01290178004629,54.9,55.0,20.0,26.0,0.0,0.0,30.35510133712435,0.0,0.024634286939176677 
 07/06  00:16:00,26.24666666666667,21.54,0.016776624092955797,75.33333333333334,0.0,0.0,0.0,28.923080786177569,29.854546328960454,27.04599108759436,27.04611830858255,27.04611830858198,27.046118308582778,27.04611830858181,27.045991094204568,28.890107017911249,28.899629585257534,29.993378976992429,29.837371758414329,29.755238073662495,27.738664046430189,30.35081234530299,0.02460694641965249,85.9819276835917,54.9,55.0,20.0,26.0,0.0,0.0,30.352959488443767,0.0,0.024620614592744205 
 07/06  00:17:00,26.21833333333333,21.53,0.016765966206948144,75.41666666666666,0.0,0.0,0.0,28.922136008748035,29.850992469667025,27.044748380883449,27.044873747615726,27.044873747616295,27.044873747616636,27.044873747615953,27.044748387398955,28.88923795106348,28.898949216500268,29.992202968562393,29.834627822671956,29.753143299301227,27.73038819337993,30.348660384731173,0.02459328237828268,85.95098025592753,54.9,55.0,20.0,26.0,0.0,0.0,30.35081234530299,0.0,0.02460694641965249 
 07/06  00:18:00,26.189999999999999,21.519999999999997,0.016755287150213545,75.5,0.0,0.0,0.0,28.92118173315513,29.84742826263938,27.043499514776955,27.04362303489785,27.043623034897906,27.043623034897054,27.043623034897338,27.043499521194236,28.888359992451929,28.898263803030998,29.991013922052205,29.831873744107339,29.751032919823179,27.722110752486228,30.34650388045677,0.024579622426096155,85.92004994608476,54.9,55.0,20.0,26.0,0.0,0.0,30.348660384731173,0.0,0.02459328237828268 
 07/06  00:19:00,26.16166666666667,21.509999999999999,0.016744587985990403,75.58333333333334,0.0,0.0,0.0,28.920227969475325,29.8438752443218,27.042219445165985,27.042341126126247,27.04234112612619,27.042341126125679,27.042341126126304,27.042219451489929,28.887482983663927,28.897579017086163,29.989824884412994,29.82913147188814,29.748925571360247,27.713830800831045,30.34434294350998,0.02456596652077248,85.88914128645262,54.9,55.0,20.0,26.0,0.0,0.0,30.34650388045677,0.0,0.024579622426096155 
 07/06  00:20:00,26.133333333333334,21.5,0.016733869775607234,75.66666666666667,0.0,0.0,0.0,28.919196861274146,29.84032283054888,27.000562627964486,27.000676604793797,27.00067660479374,27.00067660479357,27.00067660479442,27.00056263388757,28.886528939212604,28.89677188734215,29.988599235333778,29.826311693772469,29.745627791500714,27.705549262098704,30.342161246404808,0.024552314621754533,85.85832913380107,54.9,55.0,20.0,26.0,0.0,0.0,30.34434294350998,0.0,0.02456596652077248 
 07/06  00:21:00,26.105,21.490000000000003,0.016723130673997129,75.75,0.0,0.0,0.0,28.918137902050139,29.8367138849672,26.998523580105883,26.998635900896546,26.998635900896148,26.99863590089592,26.99863590089626,26.998523585942168,28.88554723726818,28.89597921437929,29.987377289192446,29.82348935127424,29.74345278425195,27.697264467396538,30.339964415715298,0.0245386666876852,85.82759450481213,54.9,55.0,20.0,26.0,0.0,0.0,30.342161246404808,0.0,0.024552314621754533 
 07/06  00:22:00,26.076666666666669,21.479999999999998,0.01671237174250815,75.83333333333333,0.0,0.0,0.0,28.91715274084931,29.833209917583479,26.995880794807137,26.99599138925788,26.995991389257143,26.995991389257143,26.995991389256916,26.995880800554234,28.88463940537943,28.89524437870538,29.986198177138588,29.820778251732276,29.741333003945586,27.688977948585327,30.337759207256548,0.024525022677269225,85.79689501646917,54.9,55.0,20.0,26.0,0.0,0.0,30.339964415715298,0.0,0.0245386666876852 
 07/06  00:23:00,26.048333333333333,21.470000000000004,0.016701594040562124,75.91666666666667,0.0,0.0,0.0,28.916146763407878,29.829699961153506,26.99328517480501,26.993394053015324,26.993394053014528,26.993394053013959,26.99339405301464,26.993285180462239,28.883710804450133,28.89449318036397,29.985002084176068,29.818065190493639,29.73919852383041,27.68069036182388,30.335548978644487,0.024511382550368528,85.76622113196443,54.9,55.0,20.0,26.0,0.0,0.0,30.337759207256548,0.0,0.024525022677269225 
 07/06  00:24:00,26.02,21.46,0.01669079572506312,76.0,0.0,0.0,0.0,28.915130153898127,29.826202986260499,26.99064976317095,26.99075692890142,26.990756928900909,26.990756928902785,26.990756928901875,26.99064976873899,28.88277158874896,28.89373156255887,29.983805968851564,29.815368136028387,29.73706598000832,27.672398939583318,30.333334651171403,0.024497746265804884,85.7355633236825,54.9,55.0,20.0,26.0,0.0,0.0,30.335548978644487,0.0,0.024511382550368528 
 07/06  00:25:00,25.991666666666668,21.45,0.01667997785545842,76.08333333333334,0.0,0.0,0.0,28.914101745579346,29.82271934295788,26.987998159913106,26.98810361742983,26.98810361742983,26.988103617430853,26.988103617429716,26.987998165393038,28.881820559065795,28.892957772708866,29.982609925958326,29.812686970726458,29.734935837767617,27.66410583854608,30.33111624776018,0.02448411378258283,85.70492143798127,54.9,55.0,20.0,26.0,0.0,0.0,30.333334651171403,0.0,0.024497746265804884 
 07/06  00:26:00,25.96333333333333,21.439999999999999,0.016669141489253668,76.16666666666666,0.0,0.0,0.0,28.913060726769243,29.819249301762487,26.98533148398826,26.985435237475146,26.985435237475316,26.985435237475828,26.98543523747628,26.985331489379065,28.88085687333238,28.892170629145505,29.9814170953992,29.81002177069735,29.732810755029754,27.65581044752856,30.32889367722402,0.024470485061067298,85.67429532568986,54.9,55.0,20.0,26.0,0.0,0.0,30.33111624776018,0.0,0.02448411378258283 
 07/06  00:27:00,25.935000000000004,21.43,0.016658284785351267,76.25,0.0,0.0,0.0,28.91200599828891,29.81579235377272,26.98265303797598,26.982755091471064,26.982755091470609,26.982755091471064,26.982755091471178,26.98265304327998,28.87987941036209,28.891368948702117,29.980224329585835,29.80737194958862,29.730687684058503,27.64751308910222,30.326666927817916,0.024456860060714289,85.6436895116259,54.9,55.0,20.0,26.0,0.0,0.0,30.32889367722402,0.0,0.024470485061067298 
 07/06  00:28:00,25.906666666666668,21.42,0.016647408801287314,76.33333333333334,0.0,0.0,0.0,28.910900994460087,29.812307086743205,26.97996221933556,26.98006257672398,26.980062576724096,26.980062576724209,26.980062576723755,26.979962224550606,28.878851606787405,28.89052446353341,29.979014024068666,29.804696128495256,29.728535398806046,27.63921319994684,30.324435844985194,0.024443238741211266,85.61310383934212,54.9,55.0,20.0,26.0,0.0,0.0,30.326666927817916,0.0,0.024456860060714289 
 07/06  00:29:00,25.87833333333333,21.409999999999998,0.016636514592641817,76.41666666666666,0.0,0.0,0.0,28.90980263419668,29.808861191060008,26.97724832478741,26.97734698983936,26.97734698983919,26.977346989839306,26.977346989839306,26.977248329915029,28.877830352822284,28.889680374205608,29.977821054494734,29.802062164502396,29.726408468281514,27.630911310213866,30.322200455198133,0.024429621063608153,85.58253348290539,54.9,55.0,20.0,26.0,0.0,0.0,30.324435844985194,0.0,0.024443238741211266 
 07/06  00:30:00,25.85,21.4,0.016625600320341335,76.5,0.0,0.0,0.0,28.908693318993558,29.80543152893639,26.974534037312425,26.974631013503257,26.974631013503655,26.97463101350371,26.9746310135032,26.974534042351026,28.876798057882348,28.888823382941156,29.976626161332985,29.799446911005086,29.72428479048336,27.622605791655105,30.31996091064711,0.024416006988035353,85.55197829192719,54.9,55.0,20.0,26.0,0.0,0.0,30.322200455198133,0.0,0.024429621063608153 
 07/06  00:31:00,25.821666666666667,21.39,0.016614667040002266,76.58333333333334,0.0,0.0,0.0,28.90757085883194,29.802016086370644,26.97180864297377,26.97190393371784,26.971903933717443,26.97190393371659,26.971903933717614,26.971808647925515,28.875752549521445,28.887951849282854,29.975431352157896,29.79684841441418,29.72216362477936,27.61429902855764,30.31771735539025,0.02440239647483814,85.52144278742962,54.9,55.0,20.0,26.0,0.0,0.0,30.31996091064711,0.0,0.024416006988035353 
 07/06  00:32:00,25.793333333333334,21.380000000000004,0.016603715805268594,76.66666666666666,0.0,0.0,0.0,28.906435895762848,29.798615582549158,26.969073622871066,26.96916723139998,26.969167231399355,26.969167231399639,26.969167231399298,26.96907362773601,28.874694482565908,28.887066211748086,29.97423730204695,29.794267465655435,29.72005436579934,27.605988867524287,30.315469952600503,0.024388789485710155,85.49091748089966,54.9,55.0,20.0,26.0,0.0,0.0,30.31771735539025,0.0,0.02440239647483814 
 07/06  00:33:00,25.765,21.37,0.016592744779118045,76.75,0.0,0.0,0.0,28.905287273721986,29.795228384904168,26.96633451750779,26.966426446892684,26.966426446891945,26.966426446892457,26.966426446892798,26.966334522285025,28.87362270407126,28.886165705088634,29.97304332625734,29.79170243661306,29.717947320605498,27.59767743898411,30.313218842487598,0.02437518598142084,85.46041156378425,54.9,55.0,20.0,26.0,0.0,0.0,30.315469952600503,0.0,0.024388789485710155 
 07/06  00:34:00,25.736666666666666,21.36,0.016581755015236889,76.83333333333334,0.0,0.0,0.0,28.904124741739588,29.79185393719383,26.963585893447545,26.963676146656213,26.96367614665735,26.963676146657236,26.963676146657578,26.963585898137354,28.87253695960541,28.88525018343014,29.97184910723367,29.789152792176137,29.71584219595855,27.58936251327122,30.310964125796727,0.024361585922953078,85.42991555131344,54.9,55.0,20.0,26.0,0.0,0.0,30.313218842487598,0.0,0.02437518598142084 
 07/06  00:35:00,25.708333333333333,21.35,0.016570747565324254,76.91666666666667,0.0,0.0,0.0,28.902948278695495,29.78849187463522,26.960828676308667,26.960917256169695,26.960917256169297,26.960917256170377,26.960917256170548,26.96082868091105,28.871437221847967,28.884319680229127,29.970654945202904,29.786618202869677,29.71373896769607,27.581045516658869,30.3087058805562,0.024347989272637897,85.39943396919108,54.9,55.0,20.0,26.0,0.0,0.0,30.310964125796727,0.0,0.024361585922953078 
 07/06  00:36:00,25.68,21.34,0.016559720594435138,77.0,0.0,0.0,0.0,28.901757972170647,29.7851419219646,26.95806316847427,26.958150077696815,26.958150077696588,26.958150077697156,26.958150077696474,26.95806317299082,28.870323571742739,28.883374313214295,29.969460837879024,29.78409843180386,29.71163757901035,27.57272511663584,30.30644417647681,0.02433439599188511,85.36896200783755,54.9,55.0,20.0,26.0,0.0,0.0,30.3087058805562,0.0,0.024347989272637897 
 07/06  00:37:00,25.651666666666669,21.33,0.016548676115413328,77.08333333333333,0.0,0.0,0.0,28.90055398320243,29.781803860538966,26.955289710586159,26.955374951765636,26.95537495176518,26.955374951765749,26.955374951764555,26.955289715016649,28.869196164256537,28.88241426529599,29.968266784850493,29.781593300789415,29.709538005802995,27.564403217635744,30.30417908135941,0.024320806043245315,85.33850885158604,54.9,55.0,20.0,26.0,0.0,0.0,30.30644417647681,0.0,0.02433439599188511 
 07/06  00:38:00,25.623333333333336,21.32,0.01653761229471256,77.16666666666667,0.0,0.0,0.0,28.899337754127715,29.778478913394847,26.952508636170934,26.95259221178975,26.95259221178935,26.952592211789239,26.952592211789466,26.95250864051394,28.868056436305019,28.88144061819717,29.967072589134749,29.779104108965169,29.707448499259138,27.556078056820384,30.30191070842349,0.024307219388421947,85.30806037066647,54.9,55.0,20.0,26.0,0.0,0.0,30.30417908135941,0.0,0.024320806043245315 
 07/06  00:39:00,25.595,21.310000000000004,0.016526530182781854,77.25,0.0,0.0,0.0,28.898108820612909,29.775166016015928,26.949724772614503,26.949806685041155,26.949806685041496,26.949806685041268,26.9498066850407,26.949724776870654,28.866903919179295,28.88045316963861,29.965878467194849,29.77662981335942,29.705361076335003,27.54775028199263,30.299639171580787,0.024293635989414726,85.27762574575036,54.9,55.0,20.0,26.0,0.0,0.0,30.30191070842349,0.0,0.024307219388421947 
 07/06  00:40:00,25.566666666666664,21.3,0.01651543082805814,77.33333333333333,0.0,0.0,0.0,28.89686444197837,29.771861879705413,26.946933568063174,26.947013819591406,26.94701381959146,26.94701381959061,26.947013819590724,26.94693357223298,28.865735867948638,28.879449128546388,29.964682983930037,29.77416729132279,29.703271096391693,27.53941987226425,30.297364532814869,0.024280055809607086,85.24720017982912,54.9,55.0,20.0,26.0,0.0,0.0,30.299639171580787,0.0,0.024293635989414726 
 07/06  00:41:00,25.538333333333335,21.29,0.016504312399115124,77.41666666666667,0.0,0.0,0.0,28.895609433544636,29.768571276716103,26.9441337010943,26.94421229391878,26.944212293919123,26.94421229391935,26.94421229391935,26.944133705178048,28.864557097089958,28.87843352701587,29.96348897317363,29.77172118143344,29.70118716673959,27.531087187929694,30.295086862118898,0.024266478811470567,85.21678353398151,54.9,55.0,20.0,26.0,0.0,0.0,30.297364532814869,0.0,0.024280055809607086 
 07/06  00:42:00,25.51,21.28,0.01649317594444727,77.5,0.0,0.0,0.0,28.89434263804222,29.765292335256175,26.941329692380579,26.941406628597976,26.941406628598544,26.941406628598885,26.941406628598885,26.94132969637849,28.863366447316559,28.87740518400716,29.96229387758794,29.76928979915224,29.69910520629097,27.52275104138857,30.292806238353305,0.024252904957686267,85.18638032324934,54.9,55.0,20.0,26.0,0.0,0.0,30.295086862118898,0.0,0.024266478811470567 
 07/06  00:43:00,25.48166666666667,21.27,0.0164820225105213,77.58333333333333,0.0,0.0,0.0,28.893064181882349,29.762024796394319,26.938519429364534,26.938594710997223,26.938594710997564,26.938594710998019,26.938594710998019,26.93851943327593,28.862164045029137,28.87636425032627,29.9610988584316,29.766872934904894,29.6970253951243,27.51441282926554,30.29052273660405,0.024239334212273056,85.15598110541333,54.9,55.0,20.0,26.0,0.0,0.0,30.292806238353305,0.0,0.024252904957686267 
 07/06  00:44:00,25.453333333333334,21.26,0.016470850268057385,77.66666666666667,0.0,0.0,0.0,28.891775373051258,29.758769704966384,26.935703498318675,26.935777127305188,26.935777127306439,26.93577712730564,26.93577712730564,26.935703502145715,28.860951197960824,28.87531173205798,29.95990443263243,29.764471675707168,29.694954917432164,27.506071977119399,30.288236467091,0.024225766538324618,85.12559504847947,54.9,55.0,20.0,26.0,0.0,0.0,30.29052273660405,0.0,0.024239334212273056 
 07/06  00:45:00,25.425,21.25,0.016459660263585343,77.75,0.0,0.0,0.0,28.890475839169257,29.75552609392374,26.932885990900219,26.932957969096039,26.932957969094276,26.93295796909581,26.93295796909581,26.93288599464131,28.85972753306642,28.874247491743838,29.958710089919316,29.762085044956078,29.692886816818765,27.497727617738858,30.285947538205524,0.02421220189914119,85.09521271390845,54.9,55.0,20.0,26.0,0.0,0.0,30.288236467091,0.0,0.024225766538324618 
 07/06  00:46:00,25.39666666666667,21.240000000000003,0.01644845354159361,77.83333333333333,0.0,0.0,0.0,28.889165728183266,29.752293692405638,26.930063013924554,26.9301333431211,26.930133343121328,26.930133343121839,26.930133343121839,26.930063017579529,28.858493197288074,28.87317172032703,29.957514566723899,29.759712777232239,29.6908207572343,27.4893803135298,30.28365603542781,0.024198640259358859,85.06483862133824,54.9,55.0,20.0,26.0,0.0,0.0,30.285947538205524,0.0,0.02421220189914119 
 07/06  00:47:00,25.368333333333334,21.230000000000005,0.016437228274973228,77.91666666666667,0.0,0.0,0.0,28.887845294230574,29.74907233795826,26.92723512892769,26.927303810846355,26.927303810846014,26.927303810845957,26.927303810845957,26.927235132497175,28.857248443541203,28.87208470916646,29.956319131652628,29.75735472681671,29.688757020556137,27.48103114285705,30.281362030024256,0.024185081582689954,85.03446798993402,54.9,55.0,20.0,26.0,0.0,0.0,30.28365603542781,0.0,0.024198640259358859 
 07/06  00:48:00,25.34,21.220000000000004,0.016425985508280853,78.0,0.0,0.0,0.0,28.88651480273609,29.74586188074074,26.92440264285301,26.924469679146229,26.924469679145319,26.92446967914543,26.92446967914543,26.924402646336035,28.85599353594948,28.870986745994665,29.95512378415519,29.75501076250617,29.686695617961865,27.472678500595728,30.27906558842338,0.02417152583305348,85.0041053335331,54.9,55.0,20.0,26.0,0.0,0.0,30.281362030024256,0.0,0.024185081582689954 
